"ID","class","prob1","prob2","prob3","prob4"
31601,4,0.000362299043815902,0.445754213173048,0.0561177929219436,0.497765694861193
31611,1,0.914831206635305,0.000728792711175247,5.68279814368416e-10,0.08444000008524
31621,3,4.24382018595701e-06,0.338708412540666,0.491901884277729,0.169385459361418
31631,4,0.0199271904877419,0.00821322094912713,7.32860789622929e-06,0.971852259955235
31641,4,0.0165166203565345,0.0525592767326807,9.28699040243498e-05,0.93083123300676
31651,2,0.0521698335508971,0.902073801795149,1.8985101307551e-05,0.0457373795526459
31681,1,0.7941528131484,0.184028917170644,1.74269381156175e-07,0.0218180954115747
31691,1,0.946748314521745,0.0102741158730994,7.3137511502349e-09,0.0429775622914043
31701,1,0.999019121772035,4.90305971016864e-06,2.21896213902516e-14,0.000975975168233171
31711,4,0.109290096728601,0.348596422881515,0.000302065799571023,0.541811414590313
31721,2,5.96658965966046e-05,0.817096579882533,0.137070106569564,0.0457736476513066
31741,1,0.991952876488282,0.00041068245320398,1.65469475887371e-11,0.00763644104196723
31751,1,0.999542111584523,4.40099801999634e-06,1.16390731646592e-14,0.000453487417445013
31761,4,0.017920089560357,0.020181574892392,5.48653815517203e-05,0.961843470165699
31791,1,0.989018147790435,4.48104267024501e-05,3.60017601296495e-12,0.0109370417792619
31811,3,5.80519012176376e-09,0.0617107510724175,0.93801153951501,0.000277703607381999
31821,2,0.00282653541528435,0.674341715249386,0.00735173751142934,0.3154800118239
31831,4,0.00191895298140745,0.402033740999097,0.00599177933118305,0.590055526688313
31841,3,3.4018474371727e-06,0.139482776644361,0.771663642409994,0.0888501790982077
31851,4,0.380538783950351,0.00285285525414575,1.95067604006807e-05,0.616588854035102
31861,1,0.995025015001764,4.54336781822578e-05,1.54905037809452e-12,0.0049295513185046
31871,3,8.09109930518046e-11,0.00516570880662282,0.994775593719159,5.8697393307027e-05
31881,3,4.07864738941692e-11,0.00135363813529627,0.998540358342127,0.000106003481790463
31891,3,1.75506030272278e-08,0.0722284799547295,0.927716607870859,5.48946238083487e-05
31901,2,0.0111711472175303,0.913076510343834,0.000305738487835073,0.0754466039508002
31911,3,3.29329072717696e-08,0.0761165208648166,0.921130639966445,0.00275280623583159
31921,3,1.35969389597337e-05,0.327668667068798,0.534513033385079,0.137804702607163
31931,1,0.887606037131646,0.046616080674021,1.04210262056876e-07,0.0657777779840714
31941,4,0.00024540333950819,0.110726889320749,0.0109944551532792,0.878033252186464
31951,4,0.00368294830830847,0.0363225424991051,0.0003092451150518,0.959685264077535
31961,3,1.82081167512351e-06,0.107805498929079,0.797409073494876,0.09478360676437
31971,4,0.00428126295697545,0.0348048355953565,0.000284519039967207,0.960629382407701
31981,4,0.0308209529400215,0.0602429005414708,5.19711797188881e-05,0.908884175338789
31991,4,0.0874255808984441,0.254294279044099,0.019443573467749,0.638836566589708
32001,3,5.65657969260727e-06,0.212960270915039,0.61976075928826,0.167273313217008
32011,4,0.00577216477135589,0.0601966532591916,0.000377022758882264,0.93365415921057
32021,2,0.0772363819878059,0.773687719887441,0.000100710266814016,0.148975187857939
32031,1,0.83172892923039,0.0213823992649111,9.20538545857336e-08,0.146888579450844
32041,1,0.858844189862399,0.0825895026468701,1.99337543520263e-07,0.0585661081531875
32051,1,0.904713538961289,0.0562149287396381,6.41273089133016e-08,0.0390714681717637
32061,1,0.833924222047268,0.0917045706429944,1.79650525772586e-07,0.0743710276592119
32071,1,0.879255470535997,0.0131065407975748,4.02497501847777e-08,0.107637948416678
32081,3,3.67355599007005e-09,0.0645876026873048,0.935253530603847,0.000158863035291651
32091,1,0.792159988732443,0.0450282842174447,1.10660204479923e-06,0.162810620448068
32101,2,0.266628487307953,0.726049856078566,7.6772826345585e-07,0.00732088888521712
32111,4,1.7272766815813e-05,0.212709599645215,0.29290662739605,0.494366500191919
32121,3,2.54904319564403e-08,0.0158811680659508,0.970386884219533,0.0137319222240844
32131,4,0.323806953851153,0.00967429481190622,2.23981032008645e-07,0.666518527355909
32141,4,2.37357282620134e-05,0.00659003071873022,0.00853195206154238,0.984854281491465
32151,1,0.645421078952251,0.0154856552622596,1.08806034413495e-07,0.339093156979455
32161,3,9.19531283475947e-07,0.0699552442135047,0.787716999238953,0.142326837016259
32171,1,0.714985933779027,0.0204068090977975,1.43603710616159e-07,0.264607113519465
32181,3,3.64852708647995e-07,0.0756566513521739,0.893134612185324,0.031208371609794
32191,4,0.00121006017943502,0.0375452859908037,0.00119357430553142,0.96005107952423
32201,1,0.803141259356152,0.00158012566028386,4.24560228082794e-09,0.195278610737962
32211,1,0.999554282431665,4.38345077403929e-06,1.1073193529629e-14,0.000441334117549951
32221,1,0.997987320726549,2.38421026603232e-05,3.30057536425344e-13,0.00198883717046002
32231,4,0.00297902632808824,0.0939154738038785,0.00442975005138968,0.898675749816644
32241,2,0.0077814857698195,0.625747950372367,0.00193846925387615,0.364532094603938
32261,4,0.000348333645903781,0.370808048797037,0.038561851204773,0.590281766352286
32271,1,0.994423801856253,2.25800168584295e-05,6.89583158214958e-13,0.00555361812619896
32281,1,0.987864362681937,0.000462324572358786,2.64541878246989e-10,0.0116733124811626
32291,1,0.980460393809793,0.000108916878257909,1.65122348483955e-11,0.019430689295437
32301,3,3.68647589325545e-10,0.00190140623084266,0.996596138912607,0.00150245448790303
32311,1,0.988005465829108,0.000110082656661694,1.12710561548937e-11,0.0118844515029589
32321,3,1.70615871537538e-07,0.186366168154509,0.807997753175361,0.00563590805425912
32341,2,1.62539939828201e-05,0.788355719837992,0.165585855360089,0.0460421708079361
32351,1,0.984507735510543,0.00247066860313002,6.93939158030837e-09,0.0130215889469359
32361,1,0.999703906743064,2.1779308593597e-06,3.17907047791256e-15,0.00029391532607347
32381,2,2.94430306759041e-06,0.930304472038341,0.0691910121509675,0.000501571507624057
32391,1,0.880339540291589,0.00324052330904679,4.25892171943966e-09,0.116419932140442
32401,4,0.340951371325408,0.000303334851450139,2.07711318041961e-09,0.658745291746028
32411,4,0.00367409948610617,0.0149729751198674,0.000120164318499309,0.981232761075527
32431,1,0.98204261850309,6.24730911363499e-05,4.86852242117742e-12,0.0178949084009053
32441,4,0.00554731797508596,0.041259998855053,0.000204961914585934,0.952987721255275
32461,4,0.450079050560968,0.000468757814105403,2.67615745088789e-09,0.549452188948769
32471,3,2.30857264356575e-05,0.315369357150688,0.522528165431144,0.162079391691733
32481,3,1.55816529303878e-05,0.181286388763754,0.533451670371501,0.285246359211814
32491,1,0.950931879358622,0.000631356422069307,3.49891932806148e-10,0.0484367638694163
32501,1,0.971767901328243,0.000671397074481046,2.27858644886948e-10,0.027560701369417
32511,1,0.992772053415547,0.000102504486844641,4.39227662725396e-12,0.00712544209321643
32531,1,0.997443172575415,0.000293284623234075,8.44681872325153e-12,0.002263542792904
32541,1,0.973520923322504,0.00153160357318192,4.61888457043331e-10,0.0249474726424258
32551,1,0.99098507704261,0.000604941979606106,5.9943198286806e-11,0.00840998091784039
32561,1,0.77359103888743,0.00352681260014331,1.89634211201967e-08,0.222882129549006
32571,4,0.223417688150605,0.0990125737313064,8.49601073730238e-06,0.677561242107351
32581,2,0.000539405808031184,0.572785075292805,0.410214268180533,0.0164612507186316
32591,4,0.028589630660466,0.283283012655108,0.000274766539465937,0.68785259014496
32601,4,0.0515216572365849,0.0781685020311247,3.25519194803223e-05,0.87027728881281
32611,2,0.175493426394493,0.683572929763929,1.350001005332e-05,0.140920143831525
32621,4,0.00251165067499521,0.155076683494888,0.00172794281754975,0.840683723012567
32631,4,0.0241618710363323,0.149520766381103,0.000109025620134184,0.826208336962431
32641,2,0.00319025348226175,0.950248199233504,0.00161838333109713,0.0449431639531368
32651,1,0.514018493248293,0.139885140266141,2.26907799074645e-06,0.346094097407574
32661,1,0.925579154292503,0.00642347371959154,9.1196755844195e-09,0.0679973628682299
32671,2,0.00994243447099175,0.972483280287967,0.000148751834716753,0.017425533406324
32681,1,0.618242210984825,0.372008293625351,1.76164028696117e-07,0.00974931922579509
32691,1,0.787543444638649,0.00170758594307249,1.46785075702835e-07,0.210748822633203
32711,4,0.478279650435573,0.00243386522611378,1.72287821015813e-08,0.519286467109531
32721,3,1.65204912618675e-06,0.350513923939915,0.637193323729482,0.0122911002814768
32741,1,0.999032805689828,1.10474514907941e-05,7.25868845664799e-14,0.000956146858608803
32751,3,2.24986395178692e-07,0.150115846251438,0.842549197690287,0.00733473107187969
32761,2,0.0041284328184586,0.964660405395826,0.000485398282374638,0.0307257635033407
32771,2,0.000376844703069157,0.755816113634991,0.0271836145272628,0.216623427134678
32781,4,0.000696435561549144,0.408045681617748,0.0166790372379186,0.574578845582784
32791,4,0.16342855103362,0.00438278319062638,2.91862662160635e-06,0.832185747149132
32801,4,0.186829356178188,0.00226133432903752,1.01349852457403e-07,0.810909208142922
32811,4,0.236319774597613,0.059583301902579,3.31709673103111e-05,0.704063752532498
32821,1,0.650372709989574,0.000811424180146662,3.28037701225395e-09,0.348815862549903
32822,1,0.646618554807313,0.0748977071606568,5.68663591993046e-07,0.278483169368438
32831,2,0.00417862453272541,0.652407518239073,0.00095006450985263,0.342463792718349
32841,2,0.000195932939911133,0.953263577052607,0.0191640589588442,0.0273764310486372
32851,2,0.0083127644173779,0.812850911705388,0.00137217731312155,0.177464146564113
32861,4,0.00365218121982359,0.00662989122484027,7.7310435481051e-05,0.989640617119855
32871,2,9.83653071806266e-05,0.743228169020716,0.141423386291496,0.115250079380607
32881,3,2.24277629251915e-06,0.411618376848563,0.579133782734307,0.00924559764083682
32891,4,0.000477872204677677,0.00938179779600154,0.000398814267399917,0.989741515731921
32901,4,0.00228049279721517,0.00779256036677176,0.000111817568332398,0.989815129267681
32911,4,0.0677471644653633,0.000941708756208733,9.26267932066097e-08,0.931311034151635
32921,1,0.51991695332105,0.0517238190294244,9.24491110474289e-07,0.428358303158415
32931,2,0.0694882757263976,0.694496108914823,3.29692058559834e-05,0.235982646152923
32941,1,0.940569166754609,0.000114272949744268,3.6542030880325e-11,0.0593165602591045
32951,4,0.0213388561700475,0.222823936804755,0.000194658816881386,0.755642548208316
32961,4,0.0269210411657806,0.158096789393596,0.0150740606351235,0.7999081088055
32971,4,0.150983378051317,0.141485425113647,1.08490830467896e-05,0.707520347751989
32981,1,0.409810916939492,0.202310825106377,2.15713478890277e-05,0.387856686606242
32991,4,9.1203005807743e-05,0.404593845289745,0.173701133318285,0.421613818386161
33001,4,0.362819664036984,0.00435530170291743,6.89568962797232e-08,0.632824965303202
33011,1,0.577351510588429,0.00953603346341294,1.09872315450174e-07,0.413112346075842
33021,2,0.000850912000723137,0.777391690016829,0.0110468900016591,0.210710507980789
33031,4,0.480948704017579,0.0230340759313891,1.5592132339392e-06,0.496015660837798
33041,4,0.0597727179280874,0.350900237279171,0.000109992694519065,0.589217052098223
33051,2,0.0565534641583724,0.649655400529298,9.89948710195357e-05,0.29369214044131
33061,4,0.00336344026963022,0.17548271549603,0.00148361987135752,0.819670224362982
33071,4,0.180851954626895,0.227378630473948,1.3275995129525e-05,0.591756138904027
33081,2,0.0180384753010367,0.897688902198178,0.000223090699540121,0.0840495318012453
33091,4,0.0411289479199826,0.0256529327452055,3.22910278801052e-05,0.933185828306932
33101,2,0.00801811528218718,0.563806237159997,0.000883047942122631,0.427292599615694
33111,2,0.00257006463359122,0.881280338100876,0.0101434619067152,0.106006135358818
33121,4,0.0111551121520136,0.0412640481284687,3.52813678940236e-05,0.947545558351624
33131,4,0.00183800035551075,0.0126198409378516,0.000336830591575015,0.985205328115063
33141,2,0.0467081207978319,0.884360580798112,6.89594005460677e-05,0.0688623390035102
33151,1,0.845128257440062,0.0845040762927695,2.06648332097537e-07,0.0703674596188366
33161,4,0.188862005183649,0.00479533302925247,4.2701646727887e-07,0.806342234770631
33171,2,0.000588700195092197,0.99347963483105,0.000349325817032818,0.00558233915682506
33181,1,0.578670712618737,0.32149467343599,8.66958311831234e-07,0.0998337469869611
33191,1,0.605277894484863,0.305647377553287,8.56715168164352e-07,0.089073871246682
33201,4,0.309330419439701,0.0238563670848983,1.47566426543362e-06,0.666811737811135
33211,4,0.0254083748285435,0.160714518714888,0.00033414828107463,0.813542958175494
33221,4,0.118496512942343,0.0420688255574433,1.08202530296975e-05,0.839423841247184
33231,4,0.00620620910299152,0.00982398351518473,9.71758795947863e-05,0.983872631502229
33241,4,0.00212526340877818,0.381347623800668,0.00927665206750507,0.607250460723048
33251,2,6.0197306192332e-05,0.980904253692424,0.0148287562970939,0.00420679270429026
33261,2,1.19040567088187e-05,0.736119018286038,0.245050905546089,0.0188181721111637
33271,4,0.0461273941503099,0.406515633522205,0.00111730246437237,0.546239669863113
33281,4,0.0196172392377938,0.00266603886941663,1.23370696818975e-06,0.977715488185821
33291,4,0.14743395314871,0.153512160787152,2.81422247573934e-05,0.69902574383938
33301,2,1.46613338570268e-06,0.774733903471949,0.224107918618065,0.0011567117766003
33311,2,0.0195228830987073,0.776705783787716,0.00164025364813532,0.202131079465441
33321,2,7.92237514002126e-05,0.927247188318664,0.0433569902398005,0.0293165976901353
33341,2,0.000284874212082729,0.866181866544068,0.0408893231168008,0.0926439361270484
33351,2,3.66828675953905e-06,0.869818146035974,0.128284958349912,0.00189322732735435
33352,3,2.53279902507412e-08,0.215267375915814,0.784299468454979,0.000433130301216886
33361,3,3.28669999134383e-08,0.224482394601565,0.775282636280748,0.00023493625068677
33371,2,3.73852001573058e-05,0.913848403711316,0.0670548425095825,0.0190593685789438
33381,2,0.000603352073531883,0.925847470456517,0.0117463656656928,0.061802811804258
33391,4,0.00362995593840441,0.13394588854589,0.00165124931161289,0.860772906204092
33401,4,0.0626983267688598,0.0143753398997231,7.5197381190148e-06,0.922918813593298
33411,4,0.0307259037513041,0.0134451433397936,9.2395857035853e-06,0.955819713323199
33421,3,1.56258021768428e-06,0.193901267229292,0.801176934765497,0.00492023542499295
33431,4,0.000468144100002947,0.258633853896812,0.0518532194082837,0.689044782594902
33441,2,0.00165596382633386,0.957319591409714,0.00154434068045421,0.0394801040834982
33451,2,0.000240576506701282,0.7813302442713,0.071462116858488,0.14696706236351
33461,1,0.745599978852344,0.000801837878454004,6.1915798046126e-09,0.253598177077622
33471,4,0.252695885399953,0.00309247008740543,2.48263218745271e-07,0.744211396249423
33481,1,0.997410102864712,0.000105506046808686,2.78723554606002e-12,0.00248439108569263
33491,1,0.99945990437049,3.1892553117379e-06,8.03613315196146e-15,0.000536906374190144
33501,2,0.000887903331014482,0.528320993970764,0.149343860734975,0.321447241963247
33511,2,0.000134250434130675,0.636480321529345,0.279054398227369,0.0843310298091553
33521,4,0.0341384309687285,0.0426297707091423,0.000349143697256593,0.922882654624873
33531,2,6.17812315679146e-05,0.480280985538586,0.46455384526166,0.0551033879681865
33541,1,0.985806391679335,7.75394930425205e-05,5.10574252656812e-12,0.0141160688225167
33551,4,0.172983272723005,0.0136848712833412,2.07485424716461e-06,0.813329781139407
33561,2,0.0522202039778793,0.598025485267284,0.00482263485450205,0.344931675900334
33571,1,0.696186104890241,0.00198229309633113,1.93900293252387e-08,0.301831582623398
33581,3,3.65414025161259e-07,0.160602110885406,0.836700363487745,0.00269716021282298
33591,2,5.69475557603653e-06,0.59721969949208,0.386556945185951,0.0162176605663923
33601,1,0.691440602097949,0.209966072528812,7.61682664202269e-07,0.0985925636905745
33611,3,1.89891740013262e-07,0.0139432833648624,0.984983408149854,0.00107311859354358
33621,4,0.432519779023662,0.000931620708935898,8.18466324591467e-09,0.566548592082739
33631,4,0.000636521278453055,0.0139516183530647,0.000890946177269997,0.984520914191212
33641,4,0.00265673339641814,0.0415842852132186,0.000293779762288804,0.955465201628074
33651,2,0.0293057161802595,0.817974817010837,0.00013843287089144,0.152581033938012
33661,2,0.00242786063263209,0.916783417572965,0.00110496695343914,0.0796837548409639
33671,4,0.387012542441175,0.00572936614783724,1.3725476185442e-07,0.607257954156226
33681,2,0.00367911249351468,0.600091969376341,0.0029156425129395,0.393313275617205
33691,4,0.0231698991722839,0.145064657436491,0.00024456102193854,0.831520882369287
33701,4,0.11132771333776,0.0801487899251061,3.02932299490336e-05,0.808493203507184
33711,4,0.0113795700724623,0.00702435148341391,1.531108208715e-05,0.981580767362037
33721,2,5.89419555349822e-05,0.96877024976143,0.0205745630622628,0.0105962452207723
33731,4,0.345374869515846,0.137916115148688,3.59308536331074e-06,0.516705422250103
33741,1,0.888364369401812,0.0454469329084703,6.8577072359786e-08,0.0661886291126456
33751,4,0.0182560152044384,0.00111000838576438,3.87774631763819e-07,0.980633588635166
33761,4,0.323213665457106,0.083267484813874,2.84616519046458e-06,0.593516003563829
33771,1,0.959537086642067,0.00036857446273753,1.29490101535287e-10,0.0400943387657058
33781,2,0.0398842854176214,0.895618251824176,4.27983089738971e-05,0.0644546644492293
33791,1,0.895233171425361,0.000189431140765157,8.65974098752522e-11,0.104577397347277
33801,1,0.956895333771011,0.000312851037076143,1.52292255345451e-10,0.0427918150396201
33811,1,0.905044473901653,0.000184250053948006,9.98381540720585e-11,0.0947712759445604
33821,4,0.0952801664465082,0.257637525324865,0.000336378333934983,0.646745929894692
33831,1,0.898398613782953,0.000943508964116082,1.2945043411927e-09,0.100657875958426
33841,1,0.881458316091841,0.0371554416251117,4.45120177252061e-08,0.0813861977710298
33851,1,0.668143685249721,0.318004623842783,1.25943677682226e-07,0.0138515649638187
33861,4,0.257979033161574,0.00587401996463018,2.52744163051196e-07,0.736146694129633
33871,1,0.889189707724436,0.000168165762031564,1.10826368074161e-10,0.110642126402706
33881,1,0.830705771346252,0.00511662986827431,1.47082384336954e-08,0.164177584077236
33891,1,0.934743508764214,0.00580674345714746,4.25157427592955e-09,0.0594497435270639
33901,4,0.211446872700569,0.0723605227128926,3.94404545647267e-06,0.716188660541082
33911,1,0.972558455363697,6.59665259731399e-05,1.07052124326229e-11,0.0273755780996246
33921,2,0.00247142041250964,0.961657535907542,0.000696042680655437,0.0351750009992931
33931,1,0.425224908652529,0.362144220954828,5.23314769832158e-06,0.212625637244945
33941,4,0.0213668641401759,0.348494748302709,0.000512465273922486,0.629625922283192
33951,4,0.256495162453061,0.0470915632309164,2.12705646668344e-06,0.696411147259556
33961,1,0.722274468803877,0.000499583799255526,1.44964307978401e-09,0.277225945947225
33971,1,0.431000334976668,0.227742744079298,4.231836319522e-06,0.341252689107714
33981,1,0.893128321364794,0.00285709350336685,3.92724210379628e-09,0.104014581204597
33991,1,0.817973056696981,0.000993474067818721,2.11505273220085e-09,0.181033467120148
34001,1,0.768055357470836,0.0231293293139366,1.06410541782093e-07,0.208815206804686
34011,4,0.0607549323213287,0.00194132227264918,3.4864492184182e-07,0.9373033967611
34021,1,0.892898577997752,0.019497064786827,1.98609946963561e-08,0.0876043373544258
34031,4,0.283785819396232,0.0128945637028681,2.80472008674374e-07,0.703319336428891
34041,4,0.00519376836970906,0.00140625661310693,4.75222971763313e-06,0.993395222787467
34051,4,0.00790050358823352,0.442643084347444,0.00258013057767718,0.546876281486645
34061,1,0.822239570998402,0.000308610072594529,6.59689991194657e-10,0.177451818269314
34071,2,3.26954759692207e-05,0.886868520026337,0.105177940022689,0.00792084447500521
34081,4,0.00173263829787398,0.165638862482665,0.0311489175779364,0.801479581641525
34091,2,3.99993902153507e-05,0.683851581526564,0.211091202235162,0.105017216848059
34101,4,0.493565530529211,0.00151320639531645,8.56717952596774e-08,0.504921177403677
34111,2,1.98118941670922e-05,0.760661568111963,0.233705628713707,0.00561299128016299
34121,2,0.0315655619895864,0.508573491402549,0.00166445815058575,0.458196488457279
34131,4,0.0466703997899711,0.0136011235952281,6.85172283628809e-06,0.939721624891965
34141,4,0.0863987461095209,0.0982894669588838,5.93305420886636e-05,0.815252456389507
34151,2,5.32935703156951e-05,0.783289245023647,0.159970491367468,0.0566869700385694
34152,4,0.10626796321378,0.14947135301494,3.15042049496238e-05,0.744229179566331
34161,3,1.11877497825323e-06,0.256396317531777,0.708468005240903,0.035134558452341
34171,1,0.748341699522801,0.00479224050724062,3.02271418866067e-08,0.246866029742817
34181,2,0.0014369965928621,0.997389413217382,0.000294594816240842,0.000878995373514579
34191,4,0.22517295713846,0.0530685894458099,5.73640128132144e-06,0.721752717014448
34201,4,0.462178614548892,0.00758058207953276,1.23531454926261e-07,0.53024067984012
34211,1,0.98414643933639,0.000107436135012047,1.75013539749547e-11,0.0157461245110967
34221,2,0.00712435143113384,0.776821665163913,0.00112152316390947,0.214932460241044
34231,2,0.0133528654635343,0.912864831119744,0.000188059967462972,0.0735942434492591
34241,2,0.00276513738299289,0.8739241852019,0.00202416463034116,0.121286512784766
34251,4,0.0194770843740938,0.137782595186733,0.000164309183690077,0.842576011255483
34261,2,0.101719727515887,0.829961487803033,1.73713913450105e-05,0.0683014132897347
34271,4,0.461795181084569,0.00195549860001289,2.73100010289094e-08,0.536249293005417
34281,1,0.948698456530017,0.000527799320451991,4.05173052963055e-10,0.0507737437443579
34291,2,0.00577764250072607,0.708410431575156,0.00115134577047521,0.284660580153643
34301,1,0.99765333591068,1.50773863432031e-05,2.61502799372425e-13,0.00233158670271502
34311,4,0.0525838594379655,0.00255444706433832,8.68441822272504e-07,0.944860825055874
34321,4,0.0581730758962455,0.0104927107391292,2.33883763625851e-06,0.931331874526989
34331,4,2.46535396965523e-05,0.0186080117047355,0.0185600266652796,0.962807308090288
34341,2,0.000412289787797962,0.953120045979929,0.00552893661212174,0.0409387276201518
34351,4,0.0252940078726518,0.0562906930816141,7.5861819524859e-05,0.918339437226209
34361,4,0.27697946631784,0.057943532154047,2.4539647311653e-06,0.665074547563382
34371,1,0.602855335334164,0.138990099176341,9.55295057106655e-07,0.258153610194438
34381,1,0.994979562578321,0.000222064952197803,1.12742578222435e-11,0.00479837245820664
34391,4,0.0155753626940131,0.135282773935408,0.000192795211257386,0.848949068159321
34401,4,0.0288864196587275,0.0376419337549926,3.69013278524322e-05,0.933434745258428
34411,4,0.0135519811293479,0.374316053712267,0.000570870581271012,0.611561094577114
34421,4,0.0766110408161709,0.003337433658863,5.48247084841452e-07,0.920050977277881
34431,1,0.635447299980697,0.00248909342911704,1.56362855268436e-08,0.362063590953901
34441,4,0.0625981960849304,0.32930443329104,0.000201091027935999,0.607896279596093
34451,2,0.000680118627847017,0.98797464707634,0.000920195972004158,0.0104250383238092
34461,4,0.0477498584349333,0.00503921277755936,1.36132242090167e-06,0.947209567465086
34471,1,0.846462105052873,0.00241916889913786,3.96384585483269e-09,0.151118722084143
34481,4,0.176652925849075,0.369628811113149,2.42194414290121e-05,0.453694043596348
34491,2,0.0229649415241644,0.943902120097255,9.81267290734524e-05,0.033034811649507
34501,4,0.478476307580787,0.0234306935292708,3.04168015033767e-07,0.498092694721927
34511,2,0.0223440650862846,0.861790527808344,0.000286979235375248,0.115578427869996
34521,1,0.851048371590699,0.00180637777202681,4.49031924217227e-09,0.147145246146955
34531,1,0.75627655018944,0.000591288626245024,1.46777257059054e-09,0.243132159716542
34541,4,0.0167388016419437,0.341509033549399,0.000974229965048763,0.640777934843608
34551,2,0.0010132253542722,0.983435029763138,0.0011712001695716,0.0143805447130183
34561,4,0.0362481088316414,0.125640629450168,0.000196238912371175,0.837915022805819
34571,2,0.0565208275686932,0.485893854154392,0.000246341714188498,0.457338976562727
34581,4,0.185900575449263,0.042755581315209,7.02360190134301e-06,0.771336819633627
34591,2,0.000349575277915603,0.973369531715878,0.00784756594752363,0.0184333270586827
34601,4,0.00771541236150404,0.00585597491566142,2.85973111172877e-05,0.986400015411717
34611,1,0.752953350123873,0.000651724133511446,1.83349497121008e-09,0.246394923909121
34621,1,0.804931600068838,0.00135143608142524,6.79884319217683e-09,0.193716957050894
34631,1,0.961587696994427,0.000145726269802808,6.26801222892985e-11,0.0382665766730901
34641,4,0.33006566357778,0.0380297350776654,1.9773462136333e-06,0.631902623998341
34651,2,0.0540994725157841,0.540448061631283,0.000269032602946814,0.405183433249986
34661,2,0.154366132623707,0.495382134533591,4.04217565623166e-05,0.350211311086139
34671,4,0.258465605109564,0.00831805708135872,4.94583715390558e-07,0.733215843225362
34681,4,0.14162731264862,0.0269848366672604,2.85446913544739e-06,0.831384996214984
34691,4,0.0882293607829695,0.215058998447367,9.66226885609557e-05,0.696615018081102
34701,1,0.953999249610436,0.000478399698349581,1.41144571679518e-08,0.0455223365767568
34711,1,0.990022686128863,0.000692637141561912,6.26819908997024e-11,0.00928467666689316
34721,2,0.0144892849440399,0.762608637325534,0.096639824251224,0.126262253479202
34731,1,0.958078376476684,0.00371871465260608,2.49285855459211e-09,0.0382029063778514
34741,1,0.808155686126875,0.048074542082848,2.209262123017e-07,0.143769550864064
34751,1,0.668484141256725,0.000842892050656697,2.08563881787322e-09,0.330672964606979
34761,2,0.00120804823464588,0.742288788717367,0.00788505672846555,0.248618106319521
34771,4,0.00847154038702363,0.011126356213744,2.55303791107955e-05,0.980376573020122
34781,1,0.996452168354315,3.56524133294162e-05,1.2056623612819e-12,0.00351217923114982
34791,4,0.000146775452404257,0.170881372843321,0.0374836623558691,0.791488189348405
34801,1,0.993906838449908,0.00410900276722336,1.28913062222316e-10,0.00198415865395533
34811,4,0.000743819728505447,0.14681962176077,0.00733797577722202,0.845098582733503
34821,1,0.938069985556379,0.00458096949970682,2.39797191569844e-09,0.0573490425459417
34831,1,0.996264759611689,1.47345976285792e-05,2.33103450195102e-13,0.00372050579044897
34841,3,7.79307402345716e-07,0.343657150810205,0.640241689245601,0.0161003806367914
34851,1,0.98762960304127,0.000224936831334666,1.53287327452672e-11,0.0121454601120668
34861,1,0.705509183576516,0.000505179748890269,1.18127989716996e-09,0.293985635493314
34871,4,0.0932166429171159,0.435456885339208,0.000125998767821288,0.471200472975855
34881,4,0.00104530640016696,0.0044077324681301,0.000122664038055338,0.994424297093648
34891,2,0.00452302766863838,0.649444822150951,0.250890037628386,0.0951421125520239
34901,1,0.999609730562314,2.97203733394035e-06,6.15125512065827e-15,0.000387297400345553
34911,2,0.0147288181581346,0.676357334169705,0.000746759667906057,0.308167088004254
34921,4,0.302988413350236,0.183205424293985,8.63055044283347e-06,0.513797531805336
34931,1,0.895831212148187,0.000966183620994531,9.74653742224801e-10,0.103202603256165
34941,4,0.478937008472876,0.0133915735609151,3.22441025781545e-07,0.507671095525183
34951,2,0.083618183402532,0.651506076160461,9.83706366860851e-05,0.264777369800321
34961,2,0.00167272630968643,0.940892783731266,0.00343950240804647,0.0539949875510012
34971,2,0.00603822877559955,0.780876397558207,0.00167186551484117,0.211413508151352
34981,4,0.000865524701688839,0.0771922761264546,0.00723767830029535,0.914704520871561
34991,3,1.36628990600949e-07,0.0877973764303382,0.905442944089755,0.00675954285091616
35001,3,4.10241628573069e-14,0.000150923122171405,0.999848363925921,7.12951866975668e-07
35011,3,4.4393588728046e-15,2.65482583065396e-05,0.999973165981454,2.85760235147755e-07
35021,3,1.38079925254653e-12,0.00201071481042797,0.997988146380781,1.13880741053311e-06
35041,2,0.0434600918573543,0.591666377317326,0.000222762034054447,0.364650768791265
35051,2,0.00150019189528671,0.836976220526438,0.00596157430247353,0.155562013275801
35061,2,0.0978812104710592,0.75468331198269,3.57746436009993e-05,0.147399702902649
35071,4,0.255435238617886,0.00661014097642313,4.7754410219374e-07,0.737954142861589
35081,2,0.000345271906950466,0.576838671605622,0.0634493252116499,0.359366731275778
35091,2,5.03505686926487e-05,0.829476362837247,0.109330830353028,0.0611424562410321
35101,3,2.40506280570789e-16,4.62598792872327e-05,0.999953737530386,2.59032648156195e-09
35111,1,0.997817072118728,9.2110124635888e-06,8.54654827570733e-14,0.00217371686872326
35121,4,0.406227739243207,0.00221783821458538,3.85126532297229e-08,0.591554384029554
35141,1,0.97454805462273,0.00121856469942549,1.93119267733962e-10,0.0242333804847252
35151,2,0.0026793617710852,0.529766766325036,0.00446640959167049,0.463087462312208
